,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,xc,elabel,gga,algo,isif,nelm,prec,ediff,encut,ispin,lasph,lreal,lwave,ncore,nedos,sigma,ismear,nelmin,nwrite,icorelevel,aexx,isym,kpar,time,lvhar,lhfcalc,hfscreen,lmaxfock,precfock,ldau,ldauj,ldaul,ldauu,lmaxmix,ldautype,type,group,seed_name,energy_pa,energy_pa_ref
61,Ag2Se_P21c-200928-093621-9623cc,e7a863df-fe6e-4958-a9b3-3935c3794b52,384157,-36.16301289,-9.0407532225,4.0,233.18943230027782,58.297358075069454,pbe,relax__structure,pe,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.0135844075,0.938569951666667
62,Ag2Se_P21c-200928-093554-e9dc37,24ad10c2-f4e3-4acd-835e-0782a8f0722a,279325,-42.20509247,-10.5512731175,4.0,231.5008363773952,57.8752090943488,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.5170910391666665,0.03559043250000027
63,Ag2Se_P21c-200928-093554-e9dc37,7210302c-9b97-4556-8917-8785537c0a68,295991,-46.94648283,-11.7366207075,4.0,221.37013837307956,55.34253459326989,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9122069025,0.03994745666666688
64,Ag2Se_P21c-200928-093552-d97ef3,2bb3de01-a072-4a9c-be8f-d85eb1661ebb,279243,-42.38138014,-10.595345035,4.0,230.88727597814193,57.72181899453548,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.531781678333333,0.020899793333333694
65,Ag2Se_P21c-200928-093552-d97ef3,b1423cdd-20cb-4ba6-bb43-f097fe7b12d6,295627,-47.21321437,-11.8033035925,4.0,222.76721841874948,55.69180460468737,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9344345308333337,0.017719828333333076
66,Ag2Se_P21c-200928-093404-93706b,68bb14fb-01b1-4637-8201-82d7053d71f4,296201,-46.9383682,-11.73459205,4.0,224.94426608687948,56.23606652171987,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9115306833333334,0.04062367583333337
67,Ag2Se_P21c-200928-093404-93706b,fdc87096-506f-4962-a265-758b2f9d6d37,279260,-42.23292954,-10.558232385,4.0,233.724498986958,58.4311247467395,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.519410795,0.03327067666666661
68,Ag2Se_P21c-200928-093403-ef477d,2f163f47-08af-450e-82db-b09a9e013bc4,279178,-42.21813015,-10.5545325375,4.0,221.6194950421932,55.4048737605483,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.5181775125,0.03450395916666693
69,Ag2Se_P21c-200928-093403-ef477d,4a3c996a-92a0-42f1-957c-40218ca25cc0,295883,-46.96484504,-11.74121126,4.0,212.9308615128106,53.23271537820265,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9137370866666665,0.038417272500000266
70,Ag2Se_P21c-200928-093331-5c769f,1d2676db-aec2-49ea-9298-e5d28a3f765c,279087,-42.40630075,-10.6015751875,4.0,232.38788591984724,58.09697147996181,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.533858395833333,0.018823075833333647
71,Ag2Se_P21c-200928-093331-5c769f,eba8dd9e-dda7-424b-8a6a-93e4b9a9a417,295713,-47.20984727,-11.8024618175,4.0,224.35116017388202,56.087790043470505,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9341539391666664,0.01800042000000035
72,Ag2Se_P21c-200928-093300-439297,b451855e-32e9-4c30-9849-41e1a7cd9805,278959,-42.26699255,-10.5667481375,4.0,231.47753815353636,57.86938453838409,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.5222493791666665,0.03043209250000034
73,Ag2Se_P21c-200928-093300-439297,b7d62a3c-2113-464b-ba88-a6897218898f,297809,-46.98060543,-11.7451513575,4.0,223.41151416081556,55.85287854020389,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run4/airss-refine-structure,Ag2Se_P21c,-3.9150504524999996,0.037103906666667186
74,Ag2Se-20200927HSE06,04d7758d-da82-4c6b-92c4-d184fb10c75b,380257,-42.54048926,-10.635122315,4.0,248.51962133805893,62.12990533451473,pbe,relax__structure,pe,all,3,200,accurate,1.2e-05,550,2,True,False,False,1,2000,0.05,0,4,1,1.0,0.25,3.0,16.0,0.3,True,True,0.2,4.0,fast,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.5450407716666668,0.40711358750000004
75,Ag2Se-20200927,0ec040fe-7c4b-4401-a371-455b12400387,279218,-42.26885045,-10.5672126125,4.0,231.97003697209198,57.992509243022994,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.522404204166667,0.030277267499999816
76,Ag2Se-20200927,3f28529b-d34b-44bb-894a-ed07af9f2f41,383686,-36.46225451,-9.1155636275,4.0,249.8573602754283,62.46434006885708,pbe,relax__structure,pe,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.038521209166667,0.9136331499999999
77,Ag2Se-20200927,821f64cb-467d-4c40-9670-a7e4c361353a,383689,-46.98259786,-11.745649465,4.0,223.04450445120742,55.761126112801854,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.9152164883333334,0.03693787083333344
78,Ag2Se-20200927,831a83b7-2d48-4c87-8c00-028b3614b966,494839,-32.67680325,-8.1692008125,4.0,232.52756892399967,58.13189223099992,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 4]",4.0,2.0,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-2.7230669375,0.8296145341666668
79,Ag2Se-20200927,96bccae9-86f8-4ce9-8569-219a940967d0,383571,-42.26897189,-10.5672429725,4.0,231.69315568316944,57.92328892079236,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.5224143241666668,0.030267147500000036
80,Ag2Se-20200927,a31b1eae-2c1a-42b7-8dc8-05014ef6dc1f,494946,-28.96517607,-7.2412940175,4.0,230.8406673894706,57.71016684736765,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 6]",4.0,2.0,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-2.4137646724999997,1.138916799166667
81,Ag2Se-20200927,b731f895-2d06-44ea-9af7-476c24719159,295346,-46.98198426,-11.745496065,4.0,223.02511564532367,55.75627891133092,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.9151653549999996,0.03698900416666717
82,Ag2Se-20200927,bbd9d9d2-7ce1-4ae8-b893-8995935af1a6,494292,-37.09442976,-9.27360744,4.0,230.96291881603193,57.74072970400798,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 2]",4.0,2.0,EXP,ag2se/run4/airss-refine-structure,Ag2Se,-3.0912024799999998,0.46147899166666706
0,4Ag2Se_TETRA-200803-170439-d3aa85,ace927ac-04d7-4b00-adbd-c44809351d12,169664,-42.22706561,-10.5567664025,4.0,230.4845951522557,57.62114878806393,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5189221341666665,0.033759337500000264
1,4Ag2Se_TETRA-200803-165502-2c8e3d,1e7384ab-ed52-486a-af6f-67034c18c8eb,169309,-42.07832284,-10.51958071,4.0,273.6893612709075,68.42234031772688,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.506526903333333,0.046154568333333756
2,4Ag2Se_TETRA-200803-165500-b0e878,b80064b0-6832-484d-8818-e3f4d28df371,169841,-42.39559347,-10.5988983675,4.0,236.44574447393543,59.11143611848386,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5329661225,0.01971534916666684
3,4Ag2Se_TETRA-200803-165419-3be751,1f694247-8c4e-466e-994d-48ae21762fd5,169522,-42.46225273,-10.6155631825,4.0,231.162145114219,57.79053627855475,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5385210608333337,0.014160410833333081
4,4Ag2Se_TETRA-200803-165155-c14681,84a4fbb1-b9e3-4d7e-b46e-e42724bbba8f,169253,-42.2401146,-10.56002865,4.0,232.98401664742084,58.24600416185521,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5200095499999997,0.0326719216666671
5,4Ag2Se_TETRA-200803-164143-1c52e9,09038183-2cd1-4a0a-84f1-c067a0e68b14,169441,-42.09595856,-10.52398964,4.0,237.43541949592057,59.35885487398014,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5079965466666665,0.04468492500000032
6,4Ag2Se_TETRA-200803-164046-dc048b,dabd372a-5a79-4521-b289-db58147cec87,169580,-42.51150729,-10.6278768225,4.0,227.3858762384104,56.8464690596026,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5426256074999998,0.010055864166667039
7,4Ag2Se_TETRA-200803-164024-c53b09,0709ebbe-1f09-40c9-8165-60f1f9fb1fbb,169278,-42.24024055,-10.5600601375,4.0,233.16567656519706,58.291419141299265,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5200200458333337,0.03266142583333309
8,4Ag2Se_TETRA-200803-163407-4a47bc,4c34d66d-2396-4d9c-b55e-ae1ec0181079,169723,-42.23928843,-10.5598221075,4.0,233.35916559076009,58.33979139769002,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5199407025,0.032740769166666794
9,4Ag2Se_TETRA-200803-163102-170a26,50f1a2c6-ca75-4edb-bbd2-85aa8554bcfa,169226,-41.86791281,-10.4669782025,4.0,253.20858957266495,63.30214739316624,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.4889927341666667,0.06368873750000015
10,4Ag2Se_TETRA-200803-162039-309549,639b486d-5989-44b5-a90f-3b9eaaa72efa,170049,-42.37020903,-10.5925522575,4.0,233.8382940191256,58.4595735047814,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5308507524999997,0.021830719166667123
11,4Ag2Se_TETRA-200803-161733-e19100,c574f2a3-f39e-4c6e-b067-fd1dc6f1e37a,169454,-42.26564973,-10.5664124325,4.0,228.10634706662427,57.02658676665607,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5221374775,0.030543994166666977
12,4Ag2Se_TETRA-200803-161521-92ca3d,3e7ac0c6-f65c-442a-903a-47998fae170e,169871,-42.37725804,-10.59431451,4.0,223.1791065027594,55.79477662568985,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.53143817,0.02124330166666688
13,4Ag2SE-200803-161138-8ea306,3a645adb-9aec-4125-8160-2045c50f25db,168871,-42.62979223,-10.6574480575,4.0,232.07195241935716,58.01798810483929,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.552482685833333,0.00019878583333365896
14,4Ag2SE-200803-161121-3feb06,729ba477-7e9e-4a22-a9cb-a5735739876b,169444,-42.05484853,-10.5137121325,4.0,235.85503948911355,58.96375987227839,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5045707108333333,0.048110760833333543
15,4Ag2SE-200803-161117-935014,d7be5804-1af5-4dcb-9490-e8df7e96dcbc,169229,-42.23862279,-10.5596556975,4.0,233.05974675986747,58.264936689966866,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5198852325,0.03279623916666674
16,4Ag2SE-200803-161046-d4b02a,cc282352-aaca-4ca8-a62f-a8d65ffc2d83,169416,-42.20509776,-10.55127444,4.0,225.95829047039257,56.48957261759814,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.51709148,0.035589991666666876
17,4Ag2SE-200803-160945-4ecaec,271b97d0-8113-4048-b73f-55db1ec48ce8,169743,-42.3215542,-10.58038855,4.0,230.89859686906735,57.72464921726684,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5267961833333334,0.025885288333333367
18,4Ag2SE-200803-160944-072d8c,da2501d0-ee13-4289-9eea-dbf4c44e58a1,169390,-42.22016214,-10.555040535,4.0,221.32446414002104,55.33111603500526,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.518346845,0.03433462666666687
19,4Ag2SE-200803-160803-f348ad,6801a0a0-3bba-4160-85de-be17b496a4be,169210,-42.10256766,-10.525641915,4.0,240.9085858389983,60.22714645974958,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.508547305,0.04413416666666681
20,4Ag2SE-200803-160723-ce8f6e,69e46c9b-f652-48d3-a6ae-a41a9698825c,169642,-42.04086273,-10.5102156825,4.0,241.68397832198076,60.42099458049519,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5034052275,0.04927624416666676
21,4Ag2SE-200803-160706-0ccc8c,a7ecd064-0a2f-46fe-ba00-3beb2c4ac68c,169516,-42.22672415,-10.5566810375,4.0,226.65815561655035,56.664538904137586,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5188936791666667,0.03378779250000008
22,4Ag2SE-200803-160704-8145a6,350de4f9-7649-46fd-9910-99c19715ea59,169342,-42.12406459,-10.5310161475,4.0,224.64478987214036,56.16119746803509,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5103387158333335,0.042342755833333356
23,4Ag2SE-200803-160704-53247d,194470e7-f089-4759-92f5-a5af4a524c17,169156,-42.37956922,-10.594892305,4.0,230.40896126125526,57.602240315313814,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5316307683333332,0.021050703333333587
24,4Ag2SE-200803-160703-b8afe2,1a7c2f99-0f40-4a8c-8ec0-f15e1672fd9e,169944,-42.20388081,-10.5509702025,4.0,226.33412367542633,56.58353091885658,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5169900675,0.03569140416666672
25,4Ag2SE-200803-160703-7f2337,5a8952d7-fee8-40a5-a6fd-2a6cc3dd95e5,169345,-42.40156021,-10.6003900525,4.0,233.93072125426676,58.48268031356669,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5334633508333333,0.01921812083333352
26,4Ag2SE-200803-160703-6c28cc,bdb232d8-9e9a-46db-b885-df98195159f8,169593,-42.10796594,-10.526991485,4.0,223.57277774439518,55.893194436098796,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5089971616666666,0.04368431000000017
27,4Ag2SE-200803-160703-110be9,6ad7d246-3ff9-464a-ab64-448ba250e9dc,169577,-42.16106345,-10.5402658625,4.0,240.39211332539818,60.098028331349546,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5134219541666667,0.03925951750000012
28,4Ag2SE-200803-160700-d224ed,0e459726-1e0c-4bd0-9852-e3f6302aa0b4,168932,-42.51365742,-10.628414355,4.0,228.97163663933344,57.24290915983336,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.542804785,0.009876686666666856
29,4Ag2SE-200803-160700-85e689,e2ac426b-c62a-482e-a891-233bb52cf255,168865,-42.29491315,-10.5737282875,4.0,223.14509918283707,55.78627479570927,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5245760958333334,0.02810537583333339
30,4Ag2SE-200803-160659-69dfe4,25e814f5-a430-4472-a3d0-f38b9b7f8728,169272,-42.12344201,-10.5308605025,4.0,228.84441705404356,57.21110426351089,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5102868341666666,0.042394637500000165
31,4Ag2SE-200803-160659-3db4b0,c6b8e640-38ca-4eb6-9f2d-415aeffc2b5a,169134,-42.05815082,-10.514537705,4.0,245.07496046543895,61.26874011635974,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5048459016666667,0.04783557000000016
32,4Ag2SE-200803-160659-32805a,7f845d28-a593-4cf5-9a2e-acd1d684993b,169071,-41.56741427,-10.3918535675,4.0,218.0469717019677,54.51174292549192,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.4639511891666666,0.08873028250000026
33,4Ag2SE-200803-160659-083aea,f036f0cf-cfed-454a-ba55-f3d15c9a6dc8,169130,-42.26851495,-10.5671287375,4.0,227.84869855085586,56.962174637713964,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.522376245833333,0.030305225833333616
34,4Ag2SE-200803-160658-ada33d,5c25e2e5-61e6-43c7-9833-5fc6adb0ac2a,168996,-42.26350518,-10.565876295,4.0,229.4420182537595,57.360504563439875,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5219587650000004,0.030722706666666433
35,4Ag2SE-200803-160658-57c4c0,ce287b02-a927-4052-bbce-50f408120ae6,169306,-42.07214014,-10.518035035,4.0,242.24087015022255,60.56021753755564,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5060116783333335,0.04666979333333332
36,4Ag2SE-200803-160657-dc4e0a,97c8231e-7a77-42dd-830d-cc550795216b,168868,-42.10343976,-10.52585994,4.0,231.31970541697154,57.829926354242886,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.50861998,0.04406149166666662
37,4Ag2SE-200803-160657-411f92,dd848e74-e946-4997-99d5-3e39eb9c7c09,169089,-42.04248234,-10.510620585,4.0,230.22505551026822,57.556263877567055,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.503540195,0.04914127666666701
38,4Ag2SE-200803-160656-d325c4,01fe47bf-78a2-42a8-bee2-79eb150d7376,169312,-42.514728,-10.628682,4.0,228.23840913422168,57.05960228355542,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.542894,0.009787471666666825
39,4Ag2SE-200803-160656-caffc4,aee599ae-73d1-4f96-9bba-e74cc7602f5a,169303,-42.16162751,-10.5404068775,4.0,236.04518497319194,59.011296243297984,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.513468959166667,0.039212512499999796
40,4Ag2SE-200803-160656-4f8436,96cbdebe-4b90-4c3d-9856-1535dc45b8b8,169447,-42.18267058,-10.545667645,4.0,242.74991195740532,60.68747798935133,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5152225483333335,0.03745892333333334
41,4Ag2SE-200803-160655-f54f78,c800e1cd-450f-4fce-ae02-c16d2e7a28d5,169162,-42.18230259,-10.5455756475,4.0,242.00094645139052,60.50023661284763,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5151918825,0.03748958916666689
